Date,Price,Open,High,Low,Vol.,Change %
12/09/2005,2004.37,2006.73,2012.96,2002.48,,-0.12%
12/07/2005,2006.73,2035.54,2037.24,2005.66,,-1.42%
12/06/2005,2035.54,2041.44,2041.75,2027.69,,-0.29%
12/05/2005,2041.44,2056.91,2056.91,2038.72,,-0.75%
12/02/2005,2056.91,2049.78,2059.67,2048.4,,0.35%
12/01/2005,2049.78,2027.61,2051.4,2028.5,,1.09%
11/30/2005,2027.61,2030.27,2045.76,2020.82,,-0.13%
11/29/2005,2030.27,2034.9,2044.74,2026.44,,-0.23%
11/28/2005,2034.9,2069.49,2069.91,2034.04,,-1.67%
11/25/2005,2069.49,2056.97,2072.74,2051.14,,0.61%
11/24/2005,2056.97,2070.75,2074.92,2055.1,,-0.67%
11/23/2005,2070.75,2067.87,2076.53,2064.16,,0.14%
11/22/2005,2067.87,2068.72,2069.4,2040.35,,-0.04%
11/21/2005,2068.72,2083.46,2088.64,2057.42,,-0.71%
11/18/2005,2083.46,2071.51,2090.59,2071.57,,0.58%
11/17/2005,2071.51,2032.18,2075.41,2032.16,,1.94%
11/16/2005,2032.18,2002,2034.07,2001.69,,1.51%
11/15/2005,2002,2015.97,2016.38,1997.23,,-0.69%
11/14/2005,2015.97,2023.76,2035.31,2015.81,,-0.38%
11/11/2005,2023.76,2013.99,2028.02,2013.99,,0.49%
11/10/2005,2013.99,2014.7,2018.28,1998.57,,-0.04%
11/09/2005,2014.7,1985.71,2021.11,1965.18,,1.46%
11/08/2005,1985.71,1998.11,2013.7,1978.47,,-0.62%
11/07/2005,1998.11,2036,2037.55,1974.06,,-1.86%
11/04/2005,2036,2075.54,2075.95,2026.63,,-1.91%
11/03/2005,2075.54,2095.63,2095.97,2074.5,,-0.96%
11/02/2005,2095.63,2072.64,2095.72,2072.64,,1.11%
10/31/2005,2072.64,2056.94,2075.94,2056.94,,0.76%
10/28/2005,2056.94,2073.3,2077.95,2038.93,,-0.79%
10/27/2005,2073.3,2104.42,2106.68,2069.37,,-1.48%
10/26/2005,2104.42,2094.21,2107.27,2094.21,,0.49%
10/25/2005,2094.21,2118.65,2120.01,2093.91,,-1.15%
10/24/2005,2118.65,2100.32,2120.25,2101.02,,0.87%
10/21/2005,2100.32,2098.84,2100.63,2083.73,,0.07%
10/20/2005,2098.84,2125.46,2129.7,2097.18,,-1.25%
10/19/2005,2125.46,2131.61,2132.59,2105.72,,-0.29%
10/18/2005,2131.61,2137.17,2139.21,2131.25,,-0.26%
10/17/2005,2137.17,2131.97,2137.67,2131.77,,0.24%
10/14/2005,2131.97,2132.07,2140.84,2126.54,,0.00%
10/13/2005,2132.07,2142.09,2143.22,2127.29,,-0.47%
10/12/2005,2142.09,2163.85,2163.85,2140.53,,-1.01%
10/11/2005,2163.85,2160.43,2176.67,2160.43,,0.16%
10/07/2005,2160.43,2150.26,2172.13,2150.26,,0.47%
10/06/2005,2150.26,2163.47,2170.29,2145.16,,-0.61%
10/05/2005,2163.47,2190.06,2201.37,2162.2,,-1.21%
10/04/2005,2190.06,2181.27,2192.32,2175.3,,0.40%
10/03/2005,2181.27,2152.82,2182.03,2152.82,,1.32%
09/30/2005,2152.82,2140.14,2153.62,2140.14,,0.59%
09/29/2005,2140.14,2138.37,2151.26,2137.09,,0.08%
09/28/2005,2138.37,2146.37,2151.89,2135.14,,-0.37%
09/27/2005,2146.37,2160.28,2160.91,2140.46,,-0.64%
09/26/2005,2160.28,2158.25,2169.92,2158.45,,0.09%
09/23/2005,2158.25,2154.16,2160.13,2152.51,,0.19%
09/22/2005,2154.16,2162.22,2162.93,2148.96,,-0.37%
09/21/2005,2162.22,2146.15,2166.29,2145.93,,0.75%
09/20/2005,2146.15,2121.57,2149.21,2121.57,,1.16%
09/16/2005,2121.57,2111.52,2122.35,2111.52,,0.48%
09/15/2005,2111.52,2123.95,2126.3,2110.19,,-0.59%
09/14/2005,2123.95,2118.79,2126.43,2117.65,,0.24%
09/13/2005,2118.79,2115.16,2126.89,2115.13,,0.17%
09/12/2005,2115.16,2101.03,2119.97,2101.03,,0.67%
09/09/2005,2101.03,2098.05,2101.62,2091.01,,0.14%
09/08/2005,2098.05,2092.65,2098.51,2092.64,,0.26%
09/07/2005,2092.65,2073.03,2092.77,2073.03,,0.95%
09/06/2005,2073.03,2046.72,2076.66,2046.72,,1.29%
09/05/2005,2046.72,2065.33,2066.54,2039.85,,-0.90%
09/02/2005,2065.33,2080.79,2081.11,2061.35,,-0.74%
09/01/2005,2080.79,2086.25,2094.4,2072.53,,-0.26%
08/31/2005,2086.25,2086.08,2089.95,2084.36,,0.01%
08/30/2005,2086.08,2107.53,2116.14,2076.25,,-1.02%
08/29/2005,2107.53,2124.87,2125.27,2105.05,,-0.82%
08/26/2005,2124.87,2127.43,2133.4,2122.03,,-0.12%
08/25/2005,2127.43,2132.26,2133.62,2120.66,,-0.23%
08/24/2005,2132.26,2123.18,2138.93,2119.11,,0.43%
08/23/2005,2123.18,2083.97,2124.03,2082.46,,1.88%
08/22/2005,2083.97,2089.08,2090.3,2078.56,,-0.24%
08/19/2005,2089.08,2105.21,2105.22,2082.53,,-0.77%
08/18/2005,2105.21,2111.7,2116.74,2104.23,,-0.31%
08/17/2005,2111.7,2106.33,2116.02,2106.3,,0.25%
08/16/2005,2106.33,2107.27,2108.17,2082.69,,-0.04%
08/12/2005,2107.27,2132.37,2135.22,2093.19,,-1.18%
08/11/2005,2132.37,2141.43,2143.26,2121.34,,-0.42%
08/10/2005,2141.43,2166.06,2172.85,2135.24,,-1.14%
08/09/2005,2166.06,2164.55,2181.44,2161.73,,0.07%
08/08/2005,2164.55,2152.19,2168.54,2152.19,,0.57%
08/05/2005,2152.19,2187.72,2194.13,2147.99,,-1.62%
08/04/2005,2187.72,2198.18,2203.68,2174.97,,-0.48%
08/03/2005,2198.18,2214.07,2219.95,2190.84,,-0.72%
08/02/2005,2214.07,2194.05,2217.1,2193.07,,0.91%
08/01/2005,2194.05,2175.06,2194.82,2175.13,,0.87%
07/29/2005,2175.06,2177.52,2183.22,2172.77,,-0.11%
07/28/2005,2177.52,2155.76,2178.29,2149.17,,1.01%
07/27/2005,2155.76,2152.79,2162.96,2152.26,,0.14%
07/26/2005,2152.79,2158.77,2160.19,2147.66,,-0.28%
07/25/2005,2158.77,2151.86,2169.06,2152.2,,0.32%
07/22/2005,2151.86,2136.36,2155.98,2134.66,,0.73%
07/21/2005,2136.36,2127.26,2139.4,2120.95,,0.43%
07/20/2005,2127.26,2132.74,2141.34,2126.65,,-0.26%
07/19/2005,2132.74,2103.02,2133.84,2102.8,,1.41%
07/18/2005,2103.02,2091.43,2103.06,2092.55,,0.55%
07/15/2005,2091.43,2095.39,2098.42,2088.38,,-0.19%
07/14/2005,2095.39,2084.07,2096.01,2084.07,,0.54%
07/13/2005,2084.07,2067.38,2086.04,2067.38,,0.81%
07/12/2005,2067.38,2062.51,2068.14,2062.47,,0.24%
07/11/2005,2062.51,2061.33,2065.64,2055.82,,0.06%
07/08/2005,2061.33,2058.34,2073.04,2058.34,,0.15%
07/07/2005,2058.34,2063.61,2063.61,2045.62,,-0.26%
07/06/2005,2063.61,2062.89,2065.06,2058.96,,0.03%
07/05/2005,2062.89,2061.2,2064.33,2056.63,,0.08%
07/04/2005,2061.2,2062.9,2065.35,2051.86,,-0.08%
07/01/2005,2062.9,2056.84,2063.18,2056.12,,0.29%
06/30/2005,2056.84,2055.91,2062.88,2040.34,,0.05%
06/29/2005,2055.91,2071.3,2082.29,2055.28,,-0.74%
06/28/2005,2071.3,2063.51,2072.35,2062.49,,0.38%
06/24/2005,2063.51,2068.64,2071.26,2058.19,,-0.25%
06/23/2005,2068.64,2088.93,2094.81,2068.23,,-0.97%
06/22/2005,2088.93,2075.26,2093.25,2075.26,,0.66%
06/21/2005,2075.26,2053.94,2075.61,2050.7,,1.04%
06/20/2005,2053.94,2065.54,2067.8,2053.02,,-0.56%
06/17/2005,2065.54,2058.48,2066.8,2056.42,,0.34%
06/16/2005,2058.48,2041,2066.71,2041,,0.86%
06/15/2005,2041,2024.98,2042.03,2019.15,,0.79%
06/14/2005,2024.98,2014.12,2026.55,2014.07,,0.54%
06/13/2005,2014.12,2017.49,2025.66,2003.31,,-0.17%
06/10/2005,2017.49,2005.48,2018.89,2005.45,,0.60%
06/09/2005,2005.48,2010.32,2010.91,2003.59,,-0.24%
06/08/2005,2010.32,2006.48,2012.95,2006.48,,0.19%
06/07/2005,2006.48,2011.18,2017.83,2006.2,,-0.23%
06/06/2005,2011.18,2012.91,2026.49,2011.18,,-0.09%
06/03/2005,2012.91,2005.98,2015.28,2000.63,,0.35%
06/02/2005,2005.98,1985.33,2007.2,1981.3,,1.04%
06/01/2005,1985.33,1968.78,1989.9,1968.72,,0.84%
05/31/2005,1968.78,1969.51,1978.82,1968.55,,-0.04%
05/30/2005,1969.51,1951.01,1969.51,1951.01,,0.95%
05/27/2005,1951.01,1940.73,1957.97,1940.73,,0.53%
05/26/2005,1940.73,1934.59,1947.3,1933.36,,0.32%
05/25/2005,1934.59,1940.49,1951.96,1933.62,,-0.30%
05/24/2005,1940.49,1953.9,1955.45,1937.32,,-0.69%
05/20/2005,1953.9,1955.13,1963.85,1948.61,,-0.06%
05/19/2005,1955.13,1962.72,1965.82,1951.24,,-0.39%
05/18/2005,1962.72,1950.13,1968.92,1950.13,,0.65%
05/17/2005,1950.13,1928.96,1951.18,1928.96,,1.10%
05/16/2005,1928.96,1949.95,1953.51,1921.53,,-1.08%
05/13/2005,1949.95,1965.21,1965.22,1937.38,,-0.78%
05/12/2005,1965.21,1977.05,1977.05,1965.12,,-0.60%
05/11/2005,1977.05,1987.77,1988.72,1968.73,,-0.54%
05/10/2005,1987.77,1996.83,1999.12,1985.76,,-0.45%
05/09/2005,1996.83,1993.43,2005.4,1993.72,,0.17%
05/06/2005,1993.43,1988.49,1994.05,1982.93,,0.25%
05/05/2005,1988.49,1992.39,2001.44,1978.03,,-0.20%
05/04/2005,1992.39,1972.85,1992.54,1973.18,,0.99%
05/03/2005,1972.85,1961.45,1980.68,1961.2,,0.58%
05/02/2005,1961.45,1956.98,1962.3,1952.95,,0.23%
04/29/2005,1956.98,1947.71,1956.98,1945.44,,0.48%
04/28/2005,1947.71,1949.84,1954.75,1935.21,,-0.11%
04/27/2005,1949.84,1976.15,1978.71,1948.21,,-1.33%
04/26/2005,1976.15,1964.61,1985.17,1964.61,,0.59%
04/25/2005,1964.61,1982.2,1988.81,1963.21,,-0.89%
04/22/2005,1982.2,1989.84,1990.24,1982.05,,-0.38%
04/21/2005,1989.84,1989.8,1994.15,1977.06,,0.00%
04/20/2005,1989.8,1990.48,2001.53,1988.49,,-0.03%
04/19/2005,1990.48,1978.11,1992.91,1975.45,,0.63%
04/18/2005,1978.11,1963.66,1978.73,1958.27,,0.74%
04/15/2005,1963.66,1976.41,1989.87,1963.18,,-0.65%
04/14/2005,1976.41,1997.57,2001.62,1961.59,,-1.06%
04/13/2005,1997.57,2008.03,2020.17,1996.36,,-0.52%
04/12/2005,2008.03,1996.89,2011.54,1996.82,,0.56%
04/11/2005,1996.89,1992.53,1998.48,1988.99,,0.22%
04/08/2005,1992.53,1988.31,2004.92,1988.2,,0.21%
04/07/2005,1988.31,1974.23,1988.4,1971.63,,0.71%
04/06/2005,1974.23,1959.26,1979.03,1959.26,,0.76%
04/05/2005,1959.26,1950.33,1962.43,1947.94,,0.46%
04/04/2005,1950.33,1955.89,1955.91,1943.08,,-0.28%
04/01/2005,1955.89,1961.69,1970.34,1955.19,,-0.30%
03/31/2005,1961.69,1953.19,1970.98,1952.68,,0.44%
03/30/2005,1953.19,1941.65,1953.99,1941.65,,0.59%
03/29/2005,1941.65,1968.84,1981.1,1940.94,,-1.38%
03/28/2005,1968.84,1942.75,1970.54,1942.75,,1.34%
03/24/2005,1942.75,1922.79,1948.2,1922.82,,1.04%
03/23/2005,1922.79,1941.35,1942.17,1921.75,,-0.96%
03/22/2005,1941.35,1950.11,1959.71,1941.19,,-0.45%
03/21/2005,1950.11,1936.3,1951.21,1936.3,,0.71%
03/18/2005,1936.3,1923.01,1939.39,1923,,0.69%
03/17/2005,1923.01,1913.84,1923.23,1913.84,,0.48%
03/16/2005,1913.84,1902.51,1915.8,1901.82,,0.60%
03/15/2005,1902.51,1892.77,1903.31,1892.05,,0.51%
03/14/2005,1892.77,1910.55,1913.88,1891.11,,-0.93%
03/11/2005,1910.55,1929.29,1930.51,1906.58,,-0.97%
03/10/2005,1929.29,1933.93,1935.38,1924.66,,-0.24%
03/09/2005,1933.93,1934.63,1940.81,1929.84,,-0.04%
03/08/2005,1934.63,1915.91,1935.01,1910.01,,0.98%
03/07/2005,1915.91,1920.72,1924.68,1915.27,,-0.25%
03/04/2005,1920.72,1928.29,1928.71,1919.66,,-0.39%
03/03/2005,1928.29,1917.34,1934.87,1917.34,,0.57%
03/02/2005,1917.34,1912.7,1920.94,1909.64,,0.24%
03/01/2005,1912.7,1895.2,1912.77,1891.02,,0.92%
02/28/2005,1895.2,1887.33,1901.7,1887.33,,0.42%
02/25/2005,1887.33,1874.79,1888.14,1874.79,,0.67%
02/24/2005,1874.79,1855.62,1875.02,1855.62,,1.03%
02/23/2005,1855.62,1847.95,1856.27,1847.85,,0.42%
02/22/2005,1847.95,1843.74,1851.07,1841.45,,0.23%
02/21/2005,1843.74,1838.44,1847.66,1838.44,,0.29%
02/18/2005,1838.44,1832.43,1839.01,1832.28,,0.33%
02/17/2005,1832.43,1827.3,1832.43,1827.3,,0.28%
02/16/2005,1827.3,1829.18,1831.93,1824.7,,-0.10%
02/15/2005,1829.18,1828.25,1830.74,1826.46,,0.05%
02/14/2005,1828.25,1825.34,1830.04,1825.34,,0.16%
02/11/2005,1825.34,1828.09,1828.77,1817.13,,-0.15%
02/10/2005,1828.09,1826.18,1831.69,1825.59,,0.10%
02/09/2005,1826.18,1836.34,1840.44,1825.56,,-0.55%
02/08/2005,1836.34,1829.28,1840.48,1829.28,,0.39%
02/07/2005,1829.28,1815.54,1829.85,1815.53,,0.76%
02/04/2005,1815.54,1805.43,1816.01,1805.43,,0.56%
02/03/2005,1805.43,1802.45,1806.94,1801.97,,0.17%
02/02/2005,1802.45,1803.58,1809.6,1801.09,,-0.06%
02/01/2005,1803.58,1809.88,1817.38,1803.02,,-0.35%
01/31/2005,1809.88,1799.67,1813.32,1799.67,,0.57%
01/28/2005,1799.67,1793.85,1813.74,1792.16,,0.32%
01/27/2005,1793.85,1772.62,1793.99,1772.62,,1.20%
01/26/2005,1772.62,1757.87,1776.27,1757.87,,0.84%
01/25/2005,1757.87,1746.31,1758.69,1746.13,,0.66%
01/24/2005,1746.31,1753.34,1753.8,1745.94,,-0.40%
01/21/2005,1753.34,1755.53,1762.39,1752.71,,-0.12%
01/20/2005,1755.53,1743.78,1756.48,1744.34,,0.67%
01/19/2005,1743.78,1726.65,1744.47,1723.96,,0.99%
01/18/2005,1726.65,1745.31,1745.69,1725.12,,-1.07%
01/17/2005,1745.31,1745.31,1752.92,1741.62,,0.00%
01/14/2005,1745.31,1733.64,1745.31,1733.64,,0.67%
01/13/2005,1733.64,1710.07,1734.52,1710.07,,1.38%
01/12/2005,1710.07,1717.08,1726.04,1707.1,,-0.41%
01/11/2005,1717.08,1754.39,1754.39,1707.48,,-2.13%
01/10/2005,1754.39,1764.46,1765.79,1753.98,,-0.57%
01/07/2005,1764.46,1750.7,1765.44,1747.63,,0.79%
01/06/2005,1750.7,1767.74,1767.74,1748.77,,-0.96%
01/05/2005,1767.74,1781.05,1781.3,1765.37,,-0.75%
01/04/2005,1781.05,1795.89,1795.89,1779.25,,-0.83%
01/03/2005,1795.89,1796.48,1804.94,1795.47,,-0.03%
12/30/2004,1796.48,1797.45,1801.94,1795.43,,-0.05%
12/29/2004,1797.45,1794.97,1804.48,1794.83,,0.14%
12/28/2004,1794.97,1793.67,1802.13,1789.22,,0.07%
12/27/2004,1793.67,1811.35,1811.56,1791.55,,-0.98%
12/24/2004,1811.35,1815.88,1817.45,1810.93,,-0.25%
12/23/2004,1815.88,1825.34,1827.37,1813.38,,-0.52%
12/22/2004,1825.34,1810.1,1826.35,1810.1,,0.84%
12/21/2004,1810.1,1798.26,1811.09,1797.48,,0.66%
12/20/2004,1798.26,1797.95,1798.33,1792.87,,0.02%
12/17/2004,1797.95,1798.93,1803.79,1797.67,,-0.05%
12/16/2004,1798.93,1800.68,1804.13,1795.8,,-0.10%
12/15/2004,1800.68,1801.3,1809.92,1799.7,,-0.03%
12/14/2004,1801.3,1790.01,1804.43,1789.38,,0.63%
12/13/2004,1790.01,1783.55,1796.58,1784.88,,0.36%
12/10/2004,1783.55,1770.4,1786.98,1770.09,,0.74%
12/09/2004,1770.4,1786.9,1786.9,1769.55,,-0.92%
12/07/2004,1786.9,1802.14,1803.36,1785.36,,-0.85%
12/06/2004,1802.14,1806.78,1808.09,1799.96,,-0.26%
12/03/2004,1806.78,1808.06,1810.91,1804.93,,-0.07%
12/02/2004,1808.06,1808.5,1820.9,1805.94,,-0.02%
12/01/2004,1808.5,1790.47,1808.62,1790.4,,1.01%
11/30/2004,1790.47,1775.39,1790.76,1775.39,,0.85%
11/29/2004,1775.39,1773.94,1777,1773.24,,0.08%
11/26/2004,1773.94,1775.53,1781.97,1771.9,,-0.09%
11/25/2004,1775.53,1770.21,1778.31,1770.21,,0.30%
11/24/2004,1770.21,1761.33,1770.21,1761.33,,0.50%
11/23/2004,1761.33,1748.71,1762.13,1748.71,,0.72%
11/22/2004,1748.71,1749.09,1750.69,1742.97,,-0.02%
11/18/2004,1749.09,1739.3,1752.11,1739.23,,0.56%
11/17/2004,1739.3,1733.9,1746.77,1733.73,,0.31%
11/16/2004,1733.9,1725.29,1737.14,1725.29,,0.50%
11/15/2004,1725.29,1740.98,1742.94,1720.39,,-0.90%
11/12/2004,1740.98,1741.53,1746.64,1739.54,,-0.03%
11/11/2004,1741.53,1745.32,1746.75,1732.57,,-0.22%
11/10/2004,1745.32,1750.12,1750.76,1742.35,,-0.27%
11/09/2004,1750.12,1759.29,1761.63,1745.93,,-0.52%
11/08/2004,1759.29,1768.21,1769.34,1753.41,,-0.50%
11/05/2004,1768.21,1774.92,1779.62,1766.89,,-0.38%
11/04/2004,1774.92,1771.34,1776.84,1764.16,,0.20%
11/03/2004,1771.34,1782.38,1789.34,1768.4,,-0.62%
11/02/2004,1782.38,1768.2,1785.27,1767.42,,0.80%
10/29/2004,1768.2,1758.84,1778.96,1757.17,,0.53%
10/28/2004,1758.84,1739.86,1761.69,1739.86,,1.09%
10/27/2004,1739.86,1725.2,1740.56,1725.2,,0.85%
10/26/2004,1725.2,1723.8,1729.56,1720.3,,0.08%
10/25/2004,1723.8,1749.38,1750.09,1723.5,,-1.46%
10/22/2004,1749.38,1739.26,1752.83,1739.26,,0.58%
10/21/2004,1739.26,1714.31,1740.93,1715.42,,1.46%
10/20/2004,1714.31,1727.56,1727.9,1707.61,,-0.77%
10/19/2004,1727.56,1721.47,1740.72,1720.96,,0.35%
10/18/2004,1721.47,1700.04,1724.58,1700.35,,1.26%
10/15/2004,1700.04,1681.31,1702.19,1681.11,,1.11%
10/14/2004,1681.31,1678.06,1682.27,1660.63,,0.19%
10/13/2004,1678.06,1691.15,1699.62,1677.9,,-0.77%
10/12/2004,1691.15,1703.44,1703.89,1680.54,,-0.72%
10/08/2004,1703.44,1716.72,1719.16,1702.38,,-0.77%
10/07/2004,1716.72,1724.42,1731.78,1713.01,,-0.45%
10/06/2004,1724.42,1731.59,1737.35,1716.68,,-0.41%
10/05/2004,1731.59,1743.01,1753.01,1730.58,,-0.66%
10/04/2004,1743.01,1731.16,1748.65,1731.16,,0.68%
10/01/2004,1731.16,1707.02,1731.77,1707.02,,1.41%
09/30/2004,1707.02,1714.76,1716.79,1702.89,,-0.45%
09/29/2004,1714.76,1687.82,1718.13,1687.82,,1.60%
09/28/2004,1687.82,1693.7,1695.35,1678.44,,-0.35%
09/27/2004,1693.7,1690.75,1704.59,1690.63,,0.17%
09/24/2004,1690.75,1684.55,1695.53,1684.55,,0.37%
09/23/2004,1684.55,1672.65,1686.76,1672.4,,0.71%
09/22/2004,1672.65,1682.94,1692.87,1671.75,,-0.61%
09/21/2004,1682.94,1661.26,1683.47,1661.26,,1.31%
09/20/2004,1661.26,1658.55,1666.45,1655.83,,0.16%
09/17/2004,1658.55,1647.15,1661.02,1646.2,,0.00%
09/16/2004,1658.55,1647.15,1661.02,1646.2,,0.69%
09/15/2004,1647.15,1630.04,1650.1,1630.04,,1.05%
09/14/2004,1630.04,1609.48,1630.62,1605.94,,1.28%
09/13/2004,1609.48,1608.01,1612.24,1581.43,,0.09%
09/10/2004,1608.01,1599.06,1608.26,1596.76,,0.56%
09/09/2004,1599.06,1614.78,1615.93,1596.26,,-0.97%
09/08/2004,1614.78,1629.2,1629.91,1598.3,,-0.89%
09/07/2004,1629.2,1642.18,1644.71,1626.78,,-0.79%
09/06/2004,1642.18,1642.04,1650.75,1640.84,,0.01%
09/03/2004,1642.04,1634.98,1652.57,1634.82,,0.43%
09/02/2004,1634.98,1636.35,1644.9,1631.01,,-0.08%
09/01/2004,1636.35,1631.41,1637.16,1630.21,,0.30%
08/31/2004,1631.41,1623.72,1635.51,1623.72,,0.47%
08/30/2004,1623.72,1626.43,1635.78,1622.26,,-0.17%
08/27/2004,1626.43,1600.74,1627.18,1600.57,,1.60%
08/26/2004,1600.74,1600.85,1609.11,1598.91,,-0.01%
08/25/2004,1600.85,1591.9,1607.12,1591.9,,0.56%
08/24/2004,1591.9,1592.27,1598.11,1583.11,,-0.02%
08/23/2004,1592.27,1596.53,1608.44,1587.3,,-0.27%
08/20/2004,1596.53,1585.45,1597.32,1585.42,,0.70%
08/19/2004,1585.45,1586.03,1594.24,1575.01,,-0.04%
08/18/2004,1586.03,1563.9,1587.14,1563.9,,1.42%
08/17/2004,1563.9,1545.46,1565.18,1545.46,,1.19%
08/16/2004,1545.46,1539.79,1547.5,1538.04,,0.37%
08/13/2004,1539.79,1542.92,1544.52,1534.86,,-0.20%
08/12/2004,1542.92,1538.33,1543.7,1535.65,,0.30%
08/11/2004,1538.33,1532.27,1538.63,1530.14,,0.40%
08/10/2004,1532.27,1532.39,1536.81,1531.26,,-0.01%
08/09/2004,1532.39,1524.4,1533.34,1524.4,,0.52%
08/06/2004,1524.4,1526.58,1528.65,1523.79,,-0.14%
08/05/2004,1526.58,1522.05,1532.73,1521.99,,0.30%
08/04/2004,1522.05,1521.73,1523.59,1520.07,,0.02%
08/03/2004,1521.73,1522.5,1524.54,1519.53,,-0.05%
08/02/2004,1522.5,1520.85,1523.02,1517.03,,0.11%
07/30/2004,1520.85,1521.64,1523.83,1517.74,,-0.05%
07/29/2004,1521.64,1506.75,1522.6,1506.75,,0.99%
07/28/2004,1506.75,1506.53,1514.42,1504.39,,0.01%
07/27/2004,1506.53,1495.02,1508.9,1494.23,,0.77%
07/26/2004,1495.02,1497.33,1497.57,1491.12,,-0.15%
07/23/2004,1497.33,1499.96,1500.68,1494.96,,-0.18%
07/22/2004,1499.96,1502.58,1502.94,1496.88,,-0.17%
07/21/2004,1502.58,1504.38,1506.45,1497.67,,-0.12%
07/20/2004,1504.38,1498.84,1505.11,1497.79,,0.37%
07/19/2004,1498.84,1508.1,1508.1,1497.57,,-0.61%
07/16/2004,1508.1,1498.09,1508.42,1494.47,,0.67%
07/15/2004,1498.09,1500.45,1505.39,1495.96,,-0.16%
07/14/2004,1500.45,1499.8,1500.9,1495.6,,0.04%
07/13/2004,1499.8,1500.42,1502.05,1497.64,,-0.04%
07/12/2004,1500.42,1496.76,1501.09,1496.76,,0.24%
07/09/2004,1496.76,1489.85,1499.42,1489.85,,0.46%
07/08/2004,1489.85,1488.65,1496.39,1486.38,,0.08%
07/07/2004,1488.65,1478.03,1492.1,1477.59,,0.72%
07/06/2004,1478.03,1476.38,1480.17,1472.68,,0.11%
07/05/2004,1476.38,1481.36,1482.44,1476.38,,-0.34%
07/02/2004,1481.36,1480.35,1482.47,1478.11,,0.07%
07/01/2004,1480.35,1482.98,1483.29,1476.99,,-0.18%
06/30/2004,1482.98,1476.63,1485.73,1476.45,,0.43%
06/29/2004,1476.63,1477.01,1483.82,1475.44,,-0.03%
06/25/2004,1477.01,1477.02,1479.34,1474.68,,0.00%
06/24/2004,1477.02,1472.56,1486.03,1471.86,,0.30%
06/23/2004,1472.56,1457.91,1473.92,1457.22,,1.00%
06/22/2004,1457.91,1468.12,1468.12,1457.08,,-0.70%
06/21/2004,1468.12,1472.27,1473.1,1464.83,,-0.28%
06/18/2004,1472.27,1470.31,1477.37,1470.31,,0.13%
06/17/2004,1470.31,1460.46,1471.52,1456.69,,0.67%
06/16/2004,1460.46,1446.41,1464.05,1446.41,,0.97%
06/15/2004,1446.41,1436.95,1447.78,1436.95,,0.66%
06/14/2004,1436.95,1447.4,1448.01,1435.7,,-0.72%
06/11/2004,1447.4,1442.92,1448.83,1440.17,,0.31%
06/10/2004,1442.92,1435.83,1443.85,1432.87,,0.49%
06/09/2004,1435.83,1419.28,1436.15,1419.27,,1.17%
06/08/2004,1419.28,1400.83,1419.29,1400.63,,1.32%
06/04/2004,1400.83,1398.45,1402.89,1396.31,,0.17%
06/03/2004,1398.45,1415.7,1416.71,1398.29,,-1.22%
06/02/2004,1415.7,1415.86,1421.81,1412.77,,-0.01%
06/01/2004,1415.86,1428.8,1429.6,1413.02,,-0.91%
05/31/2004,1428.8,1429.42,1433.95,1427.7,,-0.04%
05/28/2004,1429.42,1438.64,1441.05,1428.42,,-0.64%
05/27/2004,1438.64,1417.97,1439.68,1417.97,,1.46%
05/26/2004,1417.97,1400.01,1417.97,1399.52,,1.28%
05/25/2004,1400.01,1400.55,1406.73,1357.53,,-0.04%
05/24/2004,1400.55,1412.83,1413.85,1400.05,,-0.87%
05/20/2004,1412.83,1422.63,1423.23,1411.59,,-0.69%
05/19/2004,1422.63,1408.85,1425.05,1408.98,,0.98%
05/18/2004,1408.85,1400.21,1409.31,1400.13,,0.62%
05/17/2004,1400.21,1415.9,1417.5,1397.87,,-1.11%
05/14/2004,1415.9,1408.41,1418.82,1408.02,,0.53%
05/13/2004,1408.41,1415.79,1421.43,1406.98,,-0.52%
05/12/2004,1415.79,1417.52,1425.18,1404.14,,-0.12%
05/11/2004,1417.52,1390.63,1420.39,1390.63,,1.93%
05/10/2004,1390.63,1421.9,1424.27,1390.09,,-2.20%
05/07/2004,1421.9,1429.85,1432.57,1420.52,,-0.56%
05/06/2004,1429.85,1443.41,1446.39,1426.22,,-0.94%
05/05/2004,1443.41,1427.94,1447.21,1429.71,,1.08%
05/04/2004,1427.94,1415.36,1429.07,1415.36,,0.89%
05/03/2004,1415.36,1430.6,1431.7,1406.64,,-1.07%
04/30/2004,1430.6,1432.54,1438.94,1429.67,,-0.14%
04/29/2004,1432.54,1444.08,1444.08,1427.62,,-0.80%
04/28/2004,1444.08,1460.48,1462.75,1440.15,,-1.12%
04/27/2004,1460.48,1461.44,1464.91,1457.28,,-0.07%
04/26/2004,1461.44,1460.88,1466.46,1457.53,,0.04%
04/23/2004,1460.88,1446.11,1461.53,1448.24,,1.02%
04/22/2004,1446.11,1430.84,1446.53,1430.82,,1.07%
04/21/2004,1430.84,1444.5,1444.5,1429.36,,-0.95%
04/20/2004,1444.5,1450.53,1452.68,1444.28,,-0.42%
04/19/2004,1450.53,1465.04,1465.46,1450.41,,-0.99%
04/16/2004,1465.04,1459.1,1467.19,1459.1,,0.41%
04/15/2004,1459.1,1475.33,1476.06,1457.75,,-1.10%
04/14/2004,1475.33,1479.87,1480.58,1473.8,,-0.31%
04/13/2004,1479.87,1487.93,1489.86,1479.09,,-0.54%
